Name,overcatch,overcatch_abort,Number of Catch And Return Null AP,Number of Destructive Wrapping AP,Number of Catch and Do Nothing AP,Number of Catch Generic AP,Number of Dummy Handler AP,Number of Ignoring Interrupted Exception AP,Number of Incomplete Implementation AP,Number of Log and Return Null AP,Number of Log and Throw AP,Number of Mutliline log AP,Number of Nested Try AP,Number of Relying on Get Cause AP,Number of Throw Within Finally AP,Number of Throws Generic AP,Number of Throws Kitchen Sink AP,Code_Ownership_count,lines_added,lines_deleted,post_release_defects,total_change,pre_release_defects,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/metrics/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,3,0,17,2,2,0,0,0,0,0,0,5.67,0,0,0,0
/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/util/GenericOptionsParser.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,3,0,3,0,3,3,3,1,26,0,17,8,1,2,1,18,18,16,3,18,0,7,1,10,611,35,350,108,228,228,222,95,127,15,15,16,3,4,0.65,60,60,65,20
/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/StreamCapabilities.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,1,0,2,0,0,4,3,5,8,5,2,0,0,3,89,13,25,19,7,51,16,14,2,1,1,1,1,0,2.04,4,4,4,4
/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-common/src/main/java/org/apache/hadoop/mapreduce/v2/api/records/JobState.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,2,0,2,7,2,0,0,0,2,29,2,10,9,0,17,2,2,0,1,1,1,1,0,1.7,2,2,2,2
/hadoop-tools/hadoop-azure-datalake/src/main/java/org/apache/hadoop/fs/adl/SdkTokenProviderAdapter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,4,0,4,0,1,0,0,2,2,2,1,2,1,0,1,0,41,7,17,10,5,17,14,10,4,1,1,1,1,0,1,2,2,2,2
/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/metrics/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,5,5,0,20,3,3,0,0,0,0,0,0,4,0,0,0,0
/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/token/delegation/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,5,5,0,17,3,3,0,0,0,0,0,0,3.4,0,0,0,0
/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/blockmanagement/NumberReplicas.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,1,1,3,0,2,1,2,0,0,16,14,16,10,16,0,0,0,16,135,18,68,38,14,49,42,28,14,1,1,1,1,0,0.72,16,16,16,16
/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/protocolPB/InterDatanodeProtocolPB.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,2,16,15,0,17,7,7,0,0,0,0,0,0,1.06,0,0,0,0
/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/FileDiffList.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,7,0,11,0,4,4,4,2,14,0,13,1,1,0,0,7,7,7,0,7,3,0,0,4,144,9,107,41,61,29,82,34,48,13,13,17,5,2,0.27,29,29,33,17
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/records/QueueState.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,2,0,2,3,2,0,0,0,2,58,4,11,10,0,43,5,5,0,1,1,1,1,0,3.91,2,2,2,2
/hadoop-hdfs-project/hadoop-hdfs-nfs/src/main/java/org/apache/hadoop/hdfs/nfs/nfs3/OffsetRange.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,2,1,4,0,4,0,2,0,1,7,7,7,2,7,3,0,0,4,77,11,45,17,19,21,28,15,13,5,5,5,1,1,0.47,12,12,15,7
/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/checkpoint/CheckpointNamingService.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,31,3,4,3,0,24,3,3,0,0,0,0,0,0,6,0,0,0,0
/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/local/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,5,5,0,17,3,3,0,0,0,0,0,0,3.4,0,0,0,0
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/logaggregation/filecontroller/LogAggregationFileController.java,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,6,1,2,5,2,1,7,1,2,2,2,1,18,1,14,3,5,0,7,18,28,28,5,28,0,0,7,21,501,45,301,139,165,155,185,110,75,9,9,10,1,4,0.51,42,42,44,18
/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/qjournal/protocolPB/InterQJournalProtocolPB.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,2,16,15,0,22,7,7,0,0,0,0,0,0,1.38,0,0,0,0
/hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/KMSJSONReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,1,1,6,0,6,0,1,0,0,2,2,2,0,2,0,0,0,2,57,6,34,28,4,17,21,19,2,1,1,2,1,0,0.5,2,2,3,2
/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/mapred/lib/DynamicRecordReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,2,1,15,1,9,4,1,0,2,9,9,9,10,9,1,2,0,6,208,26,115,48,59,70,76,34,42,7,7,7,5,2,0.61,18,18,20,13
/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/find/ExpressionFactory.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,1,1,13,0,6,7,1,1,2,8,8,7,1,8,7,1,0,0,156,13,65,32,31,78,43,26,17,3,3,3,1,2,1.2,14,14,14,8
/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/GlobFilter.java,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,1,1,1,6,0,4,2,2,0,1,6,6,6,2,6,1,0,0,5,83,10,39,18,14,34,24,15,9,2,2,2,1,1,0.87,7,7,8,6
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-services/hadoop-yarn-services-core/src/main/java/org/apache/hadoop/yarn/service/component/Component.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,650,0,2,650,0,1,1,1,1,10,0,10,0,7,2,2,40,40,38,18,40,0,7,0,33,650,64,534,175,315,52,338,152,186,6,6,7,6,3,0.1,74,72,76,59
/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-common/src/main/java/org/apache/hadoop/mapreduce/v2/api/records/Counter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6,0,6,0,0,0,6,29,3,9,8,0,17,8,8,0,0,0,0,0,0,1.89,0,0,0,0
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-applicationhistoryservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/webapp/AppPage.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,9,1,7,0,1,0,0,3,3,3,0,3,0,0,3,0,64,11,36,17,17,17,24,15,9,2,2,2,1,0,0.47,4,4,4,3
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/util/YarnVersionInfo.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,1,1,6,0,3,3,1,9,2,10,10,1,0,10,0,0,1,9,110,13,46,21,16,51,33,19,14,1,1,1,1,0,1.11,10,10,10,10
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/security/AccessRequest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,4,0,4,0,1,0,0,8,8,8,7,8,0,0,0,8,95,14,48,25,14,33,35,21,14,1,1,1,1,0,0.69,8,8,8,8
/hadoop-hdfs-project/hadoop-hdfs-client/src/main/java/org/apache/hadoop/hdfs/protocol/EncryptionZoneIterator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,1,1,4,0,4,0,1,0,0,3,3,3,2,3,0,0,0,3,59,8,30,19,6,21,19,13,6,1,1,1,1,1,0.7,3,3,3,3
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/api/records/impl/pb/ContainerLaunchContextPBImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,2,1,10,0,9,0,9,0,0,58,58,58,15,58,0,18,2,38,565,74,474,130,280,17,314,128,186,9,9,9,3,2,0.04,115,115,117,66
/hadoop-tools/hadoop-gridmix/src/main/java/org/apache/hadoop/mapred/gridmix/IntermediateRecordFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,13,0,9,3,1,0,0,5,5,5,6,5,0,0,0,5,110,9,63,22,37,38,48,17,31,4,4,4,3,2,0.6,8,8,8,7
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/main/java/org/apache/hadoop/yarn/server/timelineservice/collector/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,5,5,0,22,3,3,0,0,0,0,0,0,4.4,0,0,0,0
/hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azure/FileMetadata.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,8,0,4,3,1,0,0,9,9,9,6,9,0,0,0,9,120,12,53,23,20,56,38,19,19,1,1,1,1,0,1.06,9,9,9,9
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/recovery/NullRMStateStore.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,1,1,3,0,2,0,1,0,0,25,25,25,0,25,0,0,14,11,177,29,109,79,4,39,42,38,4,1,1,1,1,0,0.36,25,25,25,25
/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/MultipleIOException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,10,0,1,1,2,1,6,0,4,1,2,1,1,5,5,4,2,5,0,1,0,4,80,10,39,18,14,31,28,16,12,3,3,4,3,1,0.79,9,9,10,7
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-sharedcachemanager/src/main/java/org/apache/hadoop/yarn/server/sharedcachemanager/webapp/SCMController.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,4,0,3,1,1,0,0,2,2,2,0,2,0,0,0,2,43,4,16,11,2,23,9,7,2,1,1,1,1,0,1.44,2,2,2,2
/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-common/src/main/java/org/apache/hadoop/mapreduce/v2/api/protocolrecords/GetDiagnosticsResponse.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,0,7,0,0,0,7,33,5,11,10,0,17,10,10,0,0,0,0,0,0,1.55,0,0,0,0
/hadoop-tools/hadoop-distcp/src/main/java/org/apache/hadoop/tools/DistCp.java,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,6,0,19,0,0,0,0,0,2,2,2,1,17,0,12,4,2,2,7,21,21,19,5,21,2,10,2,7,485,45,313,106,204,127,224,95,129,8,8,8,8,3,0.41,50,50,50,28
/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/util/NativeCrc32.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,1,1,11,0,7,4,1,8,2,5,8,0,0,8,1,2,0,5,143,13,64,37,22,66,22,15,7,2,2,2,1,1,1.03,6,6,6,5
/hadoop-tools/hadoop-sls/src/main/java/org/apache/hadoop/yarn/sls/scheduler/NodeUpdateSchedulerEventWrapper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,0,1,34,5,12,9,1,17,7,6,1,1,1,1,1,0,1.42,1,1,1,1
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/common/ContainerRequest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66,0,0,66,0,1,1,1,1,3,0,3,0,1,0,0,4,4,4,2,4,0,0,0,4,66,8,22,11,6,36,17,11,6,1,1,1,1,0,1.64,4,4,4,4
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/webapp/AppAttemptBlock.java,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,3,4,1,19,1,18,0,3,0,1,10,10,10,2,10,0,0,7,3,259,28,212,67,136,19,109,58,51,17,17,19,6,2,0.09,35,35,43,17
/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/top/window/RollingWindowManager.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,1,1,9,0,7,2,5,0,2,17,17,17,11,17,0,2,0,15,279,27,176,79,90,78,130,75,55,5,5,5,3,2,0.44,27,27,27,21
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/GetClusterMetricsRequest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,5,0,5,0,1,1,0,1,1,0,0,1,0,0,0,1,44,3,16,13,2,25,9,8,1,1,1,1,1,0,1.56,1,1,1,1
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/server/api/protocolrecords/RefreshAdminAclsRequest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,5,0,5,0,1,1,0,1,1,0,0,1,0,0,0,1,36,3,16,13,2,17,9,8,1,1,1,1,1,0,1.06,1,1,1,1
/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,1,0,17,1,1,0,0,0,0,0,0,17,0,0,0,0
/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/lib/input/CompressedSplitLineReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,9,0,7,1,1,0,0,5,5,5,4,5,0,0,2,3,173,12,57,31,20,104,35,20,15,3,3,4,1,2,1.82,9,9,11,5
/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/lib/RegexMapper.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,8,0,8,0,1,0,0,2,2,2,2,2,0,0,0,2,65,9,36,26,8,20,24,20,4,2,2,2,1,1,0.56,3,3,3,2
/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-common/src/main/java/org/apache/hadoop/mapreduce/v2/api/protocolrecords/GetDelegationTokenResponse.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,2,0,0,0,25,2,6,5,0,17,5,5,0,0,0,0,0,0,2.83,0,0,0,0
/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/blockmanagement/BlockPlacementPolicyWithNodeGroup.java,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,0,0,0,0,0,3,3,3,2,22,0,17,4,1,1,0,16,16,15,0,16,0,5,7,4,438,34,301,110,170,103,164,67,97,7,7,7,6,3,0.34,56,56,59,38
/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/ReplicaInPipeline.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,13,0,13,8,0,0,5,107,15,21,20,0,71,19,19,0,0,0,0,0,0,3.38,0,0,0,0
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/webapp/dao/NMContainerLogsInfo.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,1,10,0,10,0,1,1,0,3,3,2,0,3,0,1,0,2,79,6,50,31,18,23,35,25,10,5,5,5,1,4,0.46,7,7,7,3
/hadoop-mapreduce-project/hadoop-mapreduce-examples/src/main/java/org/apache/hadoop/examples/pi/math/Summation.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,1,9,0,8,1,1,1,1,19,19,18,4,19,5,0,0,14,242,32,171,68,115,39,127,60,67,6,6,6,3,3,0.23,41,41,46,21
/hadoop-hdfs-project/hadoop-hdfs-client/src/main/java/org/apache/hadoop/hdfs/StripeReader.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,2,3,1,14,0,12,1,3,0,0,24,27,26,19,26,21,5,0,0,464,48,334,109,191,82,244,105,139,11,11,12,5,4,0.25,65,65,72,34
/hadoop-tools/hadoop-rumen/src/main/java/org/apache/hadoop/tools/rumen/ClusterTopologyReader.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,11,0,6,4,1,0,0,4,4,4,1,4,0,1,0,3,81,7,34,17,14,40,21,13,8,2,2,2,1,2,1.18,5,5,5,4
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/store/records/SubClusterPolicyConfiguration.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,9,0,9,0,1,2,0,5,11,9,0,11,0,0,0,11,162,17,82,47,28,63,46,22,24,6,6,6,6,1,0.77,10,10,10,10
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/ipc/HadoopYarnProtoRPC.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,6,0,6,0,1,0,1,3,3,3,0,3,0,0,0,3,70,11,35,23,9,24,20,15,5,1,1,1,1,0,0.69,3,3,3,3
/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/lib/KeyFieldBasedPartitioner.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,3,0,3,0,1,0,0,1,1,1,0,1,0,0,0,1,47,4,14,11,1,29,8,7,1,1,1,1,1,0,2.07,1,1,1,1
/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/UnresolvedLinkException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,3,0,3,0,1,0,1,2,2,2,0,2,0,0,0,2,41,6,15,10,3,20,10,8,2,1,1,1,1,0,1.33,2,2,2,2
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/webapp/Dispatcher.java,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,3,3,3,2,14,0,14,1,2,3,4,12,12,9,4,12,1,4,0,7,252,22,201,67,120,33,153,59,94,19,19,21,13,3,0.16,36,36,40,24
/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/commit/CommitterJobAbortEvent.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,4,0,4,0,1,0,0,4,4,4,3,4,0,0,0,4,50,8,25,13,7,17,19,12,7,1,1,1,1,0,0.68,4,4,4,4
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/exceptions/YarnException.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,3,0,3,0,1,0,1,4,4,4,0,4,0,0,0,4,50,9,20,11,5,21,13,9,4,1,1,1,1,0,1.05,4,4,4,4
/hadoop-tools/hadoop-rumen/src/main/java/org/apache/hadoop/tools/rumen/SingleEventEmitter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,25,2,6,5,0,17,4,4,0,0,0,0,0,0,2.83,0,0,0,0
/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/tools/offlineEditsViewer/StatisticsEditsVisitor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,1,1,9,0,5,3,1,0,0,7,7,7,3,7,0,1,0,6,124,13,64,32,26,47,42,27,15,3,3,3,1,1,0.73,11,11,11,7
/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/protocolPB/InterDatanodeProtocolServerSideTranslatorPB.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,2,2,2,1,13,0,12,0,1,0,0,3,3,3,1,3,0,0,0,3,87,8,57,28,23,22,31,20,11,3,3,3,1,1,0.39,6,6,6,3
/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/tools/DFSck.java,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,21,0,0,0,0,0,5,5,6,3,26,0,24,1,2,2,1,10,10,8,4,10,1,4,0,5,400,23,314,80,231,63,217,75,142,34,34,35,21,5,0.2,58,58,64,38
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-applicationhistoryservice/src/main/java/org/apache/hadoop/yarn/server/timeline/EntityIdentifier.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,7,0,6,1,1,0,0,7,7,7,2,7,0,0,0,7,100,12,58,23,31,30,45,17,28,10,10,10,10,2,0.52,19,19,19,16
/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/dao/AMAttemptInfo.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,1,1,5,0,5,0,1,0,0,9,9,9,7,9,0,0,0,9,105,17,71,36,28,17,53,32,21,3,3,3,1,1,0.24,11,11,11,9
/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/util/CombinedIPList.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,2,12,1,11,0,1,0,1,2,2,2,1,2,0,0,0,2,59,8,31,14,14,20,20,11,9,4,4,4,3,2,0.65,6,6,6,4
/hadoop-hdfs-project/hadoop-hdfs-rbf/src/main/java/org/apache/hadoop/hdfs/server/federation/store/records/impl/pb/MountTablePBImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,1,0,41,0,1,1,1,1,7,0,7,0,1,0,0,28,28,28,1,28,0,2,0,26,321,37,262,116,137,22,167,89,78,5,3,5,3,2,0.08,53,47,54,30
/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/GetApplicationReportResponse.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,7,0,7,0,1,1,0,1,3,2,0,3,0,0,0,3,64,6,27,23,3,31,15,13,2,1,1,1,1,0,1.15,1,1,1,1
